price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,zipcode,lat,long,yrs_old
345000.0,4,2.75,1.0,0.0,0.0,4,8,98058,47.4449,-122.12899999999999,39
300000.0,3,1.0,1.5,0.0,0.0,3,6,98106,47.5236,-122.348,85
530000.0,4,1.75,1.0,0.0,0.0,3,8,98077,47.7605,-122.085,36
583500.0,4,1.75,1.0,0.0,0.0,3,8,98077,47.7605,-122.085,37
410000.0,2,1.0,1.0,0.0,0.0,4,7,98155,47.7488,-122.304,61
535000.0,2,1.5,1.0,0.0,0.0,3,7,98117,47.6881,-122.367,77
345000.0,4,2.5,2.0,0.0,0.0,3,7,98148,47.431999999999995,-122.32799999999999,15
539000.0,5,1.0,1.5,0.0,0.0,4,7,98033,47.68600000000001,-122.17200000000001,61
590000.0,4,2.5,1.0,0.0,0.0,5,8,98006,47.5403,-122.16799999999999,41
187000.0,2,1.75,1.0,0.0,0.0,4,8,98198,47.3811,-122.31700000000001,40
270000.0,3,2.0,1.0,0.0,0.0,4,7,98059,47.4825,-122.164,45
546000.0,2,1.0,1.0,0.0,0.0,4,7,98115,47.6824,-122.301,76
520000.0,3,1.75,2.0,0.0,0.0,3,10,98199,47.6588,-122.40299999999999,6
515000.0,5,2.0,1.5,0.0,0.0,4,7,98144,47.5822,-122.295,89
990000.0,3,2.5,1.5,0.0,0.0,4,8,98105,47.6582,-122.28,75
382000.0,2,1.0,1.0,0.0,0.0,3,7,98106,47.5467,-122.365,78
900000.0,4,3.5,2.0,0.0,2.0,3,8,98126,47.5714,-122.38,6
675000.0,3,2.75,1.5,0.0,1.0,4,7,98136,47.5373,-122.39,105
460000.0,2,1.0,1.0,0.0,0.0,4,7,98107,47.6566,-122.36,105
234000.0,2,1.0,1.0,0.0,0.0,4,5,98198,47.4206,-122.324,62
399000.0,3,1.0,1.0,0.0,0.0,3,7,98034,47.7148,-122.212,41
253500.0,3,1.5,1.0,0.0,0.0,4,7,98042,47.3715,-122.16,56
475000.0,3,1.5,1.0,0.0,0.0,4,7,98033,47.6736,-122.176,62
740000.0,5,3.5,2.0,0.0,0.0,3,8,98118,47.54,-122.27,11
799000.0,3,2.5,2.0,0.0,0.0,3,8,98199,47.661,-122.396,14
390000.0,4,2.5,2.0,0.0,0.0,3,8,98058,47.4507,-122.12,12
421000.0,2,1.5,1.0,0.0,0.0,5,7,98155,47.7469,-122.321,67
296500.0,3,2.5,2.0,0.0,0.0,4,7,98042,47.3764,-122.119,28
895000.0,4,2.0,1.5,0.0,0.0,4,8,98112,47.6373,-122.3,88
386000.0,4,2.5,2.0,0.0,0.0,3,8,98092,47.3251,-122.186,11
424000.0,3,1.0,1.0,0.0,0.0,4,8,98155,47.7552,-122.27600000000001,59
749000.0,3,1.0,1.5,0.0,0.0,3,7,98117,47.684,-122.38600000000001,88
523000.0,3,1.0,1.5,0.0,0.0,3,7,98115,47.6976,-122.28299999999999,77
389000.0,4,2.5,2.0,0.0,0.0,3,10,98003,47.3221,-122.322,16
270000.0,4,1.5,1.0,0.0,0.0,5,7,98198,47.3864,-122.31200000000001,68
275000.0,3,1.0,1.0,0.0,0.0,5,7,98059,47.4978,-122.115,71
287500.0,4,2.5,1.0,0.0,2.0,3,7,98001,47.338,-122.258,35
345000.0,2,2.5,2.5,0.0,0.0,3,7,98092,47.2584,-122.124,21
427000.0,2,1.0,1.0,0.0,0.0,3,6,98103,47.6576,-122.348,104
508450.0,4,1.75,1.0,0.0,0.0,4,7,98006,47.5763,-122.154,59
705000.0,3,2.0,1.5,0.0,0.0,4,7,98103,47.6693,-122.333,102
550000.0,1,1.5,1.5,0.0,0.0,5,9,98027,47.4718,-122.009,37
380000.0,3,1.5,1.0,0.0,0.0,1,7,98006,47.5734,-122.15299999999999,60
539900.0,3,2.5,2.0,0.0,0.0,3,8,98065,47.5346,-121.875,13
330000.0,2,1.0,1.0,0.0,0.0,3,5,98027,47.5267,-122.03200000000001,71
455000.0,2,1.0,1.0,0.0,0.0,3,7,98115,47.6827,-122.29799999999999,67
510000.0,4,4.0,2.0,0.0,0.0,3,10,98023,47.3016,-122.34200000000001,22
315000.0,3,2.0,1.0,0.0,0.0,3,6,98059,47.4842,-122.117,45
206000.0,3,1.0,1.0,0.0,0.0,4,7,98002,47.2787,-122.205,47
592500.0,4,3.0,1.0,0.0,0.0,4,8,98052,47.6291,-122.09299999999999,46
744000.0,3,2.5,2.0,0.0,0.0,4,8,98033,47.6927,-122.206,33
334500.0,3,2.5,2.0,0.0,0.0,3,8,98042,47.3872,-122.154,25
886000.0,4,2.0,1.5,0.0,0.0,4,7,98112,47.6398,-122.306,91
600000.0,4,2.5,1.0,0.0,0.0,4,8,98052,47.6315,-122.103,41
850000.0,3,2.0,1.0,0.0,2.0,3,9,98045,47.5056,-121.77,16
550000.0,3,1.75,1.0,0.0,0.0,4,7,98116,47.5711,-122.391,77
184900.0,2,1.0,1.0,0.0,0.0,5,6,98022,47.2064,-121.988,103
245000.0,3,1.5,1.0,0.0,0.0,4,7,98148,47.4307,-122.334,59
370000.0,2,1.0,1.0,0.0,0.0,3,7,98112,47.6308,-122.302,68
480000.0,4,2.5,1.0,0.0,0.0,3,8,98011,47.7752,-122.198,37
579000.0,3,1.75,2.0,0.0,0.0,4,7,98103,47.6842,-122.35700000000001,108
339275.0,3,1.5,1.0,0.0,0.0,3,7,98133,47.7753,-122.353,50
425000.0,3,2.75,1.0,0.0,2.0,4,7,98022,47.2069,-122.024,60
170000.0,3,1.75,1.0,0.0,0.0,3,7,98168,47.4727,-122.29799999999999,56
950000.0,4,2.5,2.0,0.0,0.0,3,10,98006,47.5541,-122.10600000000001,19
623000.0,4,2.5,1.0,0.0,0.0,4,8,98006,47.5513,-122.162,37
477000.0,3,2.5,3.0,0.0,0.0,3,8,98117,47.6758,-122.38600000000001,9
330000.0,3,1.0,1.0,0.0,0.0,4,7,98077,47.7419,-122.073,47
600000.0,3,2.25,2.0,0.0,0.0,4,8,98122,47.6095,-122.296,100
570000.0,3,2.0,1.0,0.0,3.0,4,7,98144,47.5945,-122.291,90
515000.0,4,2.5,2.0,0.0,0.0,3,8,98065,47.5325,-121.85600000000001,10
805000.0,4,2.25,1.0,0.0,0.0,3,7,98115,47.6932,-122.3,63
555000.0,4,2.5,2.0,0.0,0.0,3,9,98038,47.381,-122.056,18
245000.0,3,2.25,2.0,0.0,0.0,4,7,98030,47.3718,-122.182,30
638150.0,4,2.5,1.0,0.0,0.0,3,8,98027,47.5672,-122.09,36
269950.0,4,2.5,1.0,0.0,0.0,3,7,98042,47.4229,-122.15299999999999,46
195000.0,3,1.5,1.0,0.0,0.0,5,6,98042,47.3608,-122.083,45
159100.0,2,1.0,1.0,0.0,0.0,3,6,98178,47.4928,-122.23899999999999,71
550000.0,3,1.0,1.0,0.0,0.0,3,6,98033,47.6648,-122.204,73
299000.0,2,1.0,1.0,0.0,0.0,4,6,98118,47.5387,-122.277,64
249500.0,2,1.0,1.0,0.0,0.0,3,6,98055,47.4881,-122.204,64
700000.0,4,1.0,1.5,0.0,0.0,3,7,98112,47.6458,-122.306,97
275000.0,4,1.0,1.5,0.0,0.0,5,5,98030,47.3834,-122.215,114
565000.0,3,2.25,1.0,0.0,0.0,3,7,98028,47.7705,-122.26,53
425000.0,4,1.75,1.0,0.0,0.0,4,7,98133,47.7604,-122.35600000000001,59
620047.0,4,1.75,1.0,0.0,0.0,3,7,98119,47.6508,-122.37299999999999,69
480000.0,3,2.25,1.0,0.0,0.0,3,8,98075,47.5898,-122.052,37
515000.0,3,2.25,1.0,0.0,0.0,3,8,98075,47.5898,-122.052,38
420000.0,4,2.5,2.0,0.0,0.0,3,8,98092,47.2667,-122.21600000000001,15
610000.0,5,3.25,1.0,0.0,0.0,4,8,98006,47.5701,-122.124,58
849000.0,4,1.5,1.0,0.0,0.0,4,8,98177,47.7081,-122.374,64
718000.0,3,1.75,2.0,0.0,0.0,3,8,98125,47.715,-122.28200000000001,65
295000.0,3,2.25,1.0,0.0,0.0,4,9,98023,47.3149,-122.37799999999999,40
871000.0,5,1.75,1.0,0.0,0.0,5,7,98107,47.6732,-122.4,75
430000.0,3,3.75,1.0,0.0,2.0,3,8,98178,47.5073,-122.23899999999999,71
440000.0,4,2.5,1.0,0.0,0.0,4,7,98028,47.7341,-122.242,53
405000.0,2,1.0,1.0,0.0,0.0,3,7,98115,47.6892,-122.306,72
340000.0,3,2.0,1.0,0.0,0.0,3,7,98045,47.4991,-121.78299999999999,20
675000.0,4,2.5,2.0,0.0,0.0,3,9,98074,47.6194,-122.02600000000001,8
480000.0,3,1.0,1.0,0.0,2.0,3,7,98126,47.5663,-122.37899999999999,71
362500.0,5,2.0,1.0,0.0,0.0,4,7,98133,47.7671,-122.334,53
752888.0,3,2.5,2.0,0.0,0.0,4,9,98007,47.6599,-122.146,27
255000.0,4,1.75,1.0,0.0,0.0,5,6,98118,47.5372,-122.289,65
283700.0,1,1.75,1.0,0.0,0.0,4,6,98019,47.7391,-121.98200000000001,46
335000.0,4,2.5,2.0,0.0,0.0,3,8,98030,47.3732,-122.179,13
285000.0,3,1.75,1.0,0.0,0.0,3,8,98168,47.4881,-122.281,56
278000.0,4,2.25,1.5,0.0,0.0,3,8,98148,47.4562,-122.33,50
731000.0,5,2.5,1.5,0.0,0.0,3,8,98052,47.6654,-122.14200000000001,42
335000.0,3,1.5,1.0,0.0,0.0,3,7,98045,47.4752,-121.757,30
334200.0,3,1.75,1.0,0.0,0.0,3,7,98019,47.7077,-121.914,35
642000.0,6,1.0,1.5,0.0,0.0,4,7,98115,47.6862,-122.31,94
540000.0,4,1.75,1.5,0.0,0.0,4,7,98144,47.57899999999999,-122.294,89
299000.0,3,2.5,1.0,0.0,2.0,4,6,98022,47.2138,-121.98200000000001,55
560000.0,3,1.75,1.0,0.0,0.0,3,7,98116,47.5889,-122.389,75
852000.0,5,2.75,1.5,0.0,0.0,4,7,98107,47.6733,-122.35799999999999,101
306000.0,2,1.0,1.0,0.0,2.0,3,7,98126,47.5478,-122.37700000000001,74
440000.0,3,1.75,1.0,0.0,0.0,4,7,98034,47.717,-122.163,33
517000.0,4,1.0,1.0,0.0,0.0,3,7,98008,47.6366,-122.118,49
379000.0,2,1.0,1.0,0.0,2.0,3,7,98115,47.691,-122.309,74
360000.0,2,1.0,1.0,0.0,0.0,4,6,98027,47.5289,-122.03,95
645000.0,4,1.5,1.5,0.0,0.0,4,7,98115,47.6811,-122.318,88
217000.0,2,1.0,1.0,0.0,0.0,5,5,98056,47.496,-122.186,72
255000.0,2,1.0,1.0,0.0,0.0,3,6,98126,47.5292,-122.376,73
625000.0,3,2.5,2.0,0.0,0.0,3,10,98029,47.5596,-122.022,27
680000.0,3,1.75,1.0,0.0,0.0,4,8,98136,47.5355,-122.39,54
440000.0,3,1.75,1.0,0.0,0.0,4,7,98155,47.7622,-122.302,57
615000.0,5,2.25,2.0,0.0,0.0,3,9,98074,47.631,-122.052,36
239000.0,3,1.0,2.0,0.0,0.0,3,6,98146,47.5121,-122.375,72
462500.0,3,2.5,1.0,0.0,0.0,4,7,98070,47.3758,-122.425,30
619400.0,4,2.0,1.5,0.0,0.0,5,7,98115,47.6881,-122.31299999999999,87
975000.0,6,2.75,2.0,1.0,4.0,3,7,98146,47.4969,-122.376,60
330000.0,2,1.0,1.0,0.0,0.0,3,6,98136,47.5487,-122.391,71
985000.0,4,3.25,2.0,0.0,0.0,3,11,98077,47.7235,-122.039,26
430000.0,2,1.0,1.0,0.0,0.0,3,6,98103,47.7005,-122.352,69
778000.0,3,2.0,2.0,0.0,0.0,5,7,98033,47.6828,-122.20700000000001,68
219000.0,3,2.0,1.0,0.0,0.0,4,7,98042,47.3687,-122.085,24
715000.0,4,2.25,1.0,0.0,0.0,4,9,98040,47.5803,-122.227,49
950000.0,4,2.5,2.0,0.0,0.0,4,10,98040,47.5477,-122.215,50
425000.0,2,1.0,1.0,0.0,2.0,4,8,98115,47.6938,-122.31200000000001,63
239000.0,3,1.0,1.0,0.0,0.0,3,7,98003,47.3304,-122.304,52
310000.0,1,1.0,1.5,0.0,0.0,3,6,98011,47.761,-122.214,70
400000.0,2,1.0,1.0,0.0,0.0,3,7,98115,47.6962,-122.321,88
428000.0,2,1.75,2.0,0.0,1.0,5,7,98070,47.4193,-122.444,37
600000.0,3,1.0,1.5,0.0,0.0,3,8,98117,47.6847,-122.37200000000001,85
415000.0,4,4.0,2.0,0.0,0.0,4,9,98042,47.3735,-122.156,25
401000.0,2,1.0,1.0,0.0,0.0,3,7,98133,47.7228,-122.35700000000001,65
292000.0,3,1.75,1.0,0.0,0.0,3,7,98168,47.4864,-122.316,66
291750.0,3,2.25,1.0,0.0,0.0,3,7,98166,47.4515,-122.368,64
227000.0,3,1.75,1.0,0.0,0.0,4,8,98023,47.3112,-122.37799999999999,47
675000.0,3,2.25,1.0,0.0,0.0,3,9,98005,47.6385,-122.167,37
397500.0,3,2.25,2.0,0.0,0.0,3,8,98144,47.5998,-122.31200000000001,7
206000.0,2,1.5,2.0,0.0,0.0,3,7,98168,47.4764,-122.26899999999999,93
360000.0,4,1.75,1.0,0.0,0.0,5,7,98010,47.3583,-121.92200000000001,55
427500.0,4,2.5,2.0,0.0,0.0,3,8,98059,47.5048,-122.155,4
115000.0,2,1.0,1.0,0.0,0.0,3,6,98146,47.4907,-122.336,71
559000.0,3,1.5,1.0,0.0,0.0,4,7,98117,47.6896,-122.374,66
420000.0,4,1.0,1.5,0.0,0.0,3,7,98103,47.6526,-122.34200000000001,108
550000.0,4,1.75,1.0,0.0,0.0,3,8,98072,47.7707,-122.12299999999999,32
282150.0,2,1.0,1.0,0.0,0.0,3,7,98133,47.7289,-122.337,66
260000.0,3,1.0,1.0,0.0,0.0,3,6,98118,47.5506,-122.27600000000001,105
428000.0,3,2.5,2.0,0.0,0.0,3,7,98065,47.5322,-121.851,10
319950.0,3,3.25,3.0,0.0,0.0,3,7,98133,47.7293,-122.34299999999999,7
552000.0,2,1.0,1.0,0.0,0.0,4,7,98115,47.6846,-122.31700000000001,90
637000.0,4,2.75,1.5,0.0,0.0,5,7,98115,47.6868,-122.30799999999999,86
213000.0,4,1.75,1.0,0.0,0.0,2,7,98023,47.3071,-122.381,36
215000.0,3,1.0,1.0,0.0,0.0,4,6,98166,47.4583,-122.353,57
590000.0,3,1.75,1.0,0.0,2.0,3,8,98199,47.6501,-122.405,66
390000.0,4,2.5,2.0,0.0,0.0,3,8,98038,47.3692,-122.04700000000001,25
287000.0,4,2.25,1.0,0.0,2.0,4,7,98198,47.4095,-122.296,55
580000.0,5,2.75,2.0,0.0,0.0,3,7,98033,47.6766,-122.186,54
424000.0,3,2.0,1.0,0.0,0.0,3,8,98029,47.5745,-122.01700000000001,26
610000.0,4,2.5,2.0,0.0,0.0,3,8,98029,47.5641,-122.012,27
623500.0,4,3.0,1.0,0.0,0.0,3,7,98107,47.6583,-122.36200000000001,96
260000.0,2,1.0,1.0,0.0,1.0,3,6,98070,47.4433,-122.444,78
906000.0,3,2.5,3.0,0.0,0.0,3,9,98112,47.6199,-122.3,2
330000.0,3,2.0,1.0,0.0,0.0,3,7,98019,47.7279,-121.96700000000001,28
275000.0,2,1.0,1.0,0.0,0.0,3,6,98106,47.5281,-122.36200000000001,60
290000.0,3,1.0,1.0,0.0,0.0,3,7,98155,47.7347,-122.302,61
599950.0,2,1.0,1.0,0.0,0.0,3,7,98103,47.6539,-122.329,97
550000.0,4,3.0,2.0,0.0,0.0,3,11,98038,47.4,-122.027,28
289000.0,3,1.75,1.0,0.0,0.0,3,7,98055,47.4719,-122.191,27
411000.0,4,2.75,1.0,0.0,0.0,5,8,98056,47.5378,-122.17,38
826000.0,3,3.25,1.0,0.0,2.0,3,10,98144,47.5882,-122.295,51
400000.0,4,2.0,2.0,0.0,2.0,4,7,98056,47.4887,-122.19200000000001,71
342000.0,3,2.5,2.0,0.0,0.0,3,8,98106,47.525,-122.366,6
475000.0,2,1.75,1.0,0.0,1.0,3,7,98199,47.6639,-122.399,59
455000.0,4,3.0,1.0,0.0,0.0,5,7,98166,47.4701,-122.36399999999999,101
850000.0,4,3.0,1.0,0.0,0.0,3,8,98103,47.6559,-122.344,56
185000.0,3,1.0,1.0,0.0,0.0,3,7,98023,47.3027,-122.376,44
850000.0,6,3.25,1.0,0.0,3.0,4,9,98118,47.5468,-122.26700000000001,54
239900.0,4,1.75,1.0,0.0,0.0,3,7,98198,47.3999,-122.301,54
765000.0,5,3.75,2.0,0.0,0.0,3,10,98027,47.5322,-122.056,15
437000.0,3,1.75,1.0,0.0,0.0,4,8,98072,47.748999999999995,-122.083,47
240000.0,3,1.5,1.0,0.0,0.0,3,7,98032,47.379,-122.29,45
395000.0,2,1.0,1.0,0.0,0.0,4,7,98133,47.7431,-122.336,66
320000.0,3,1.0,1.0,0.0,0.0,3,7,98155,47.7633,-122.315,60
525000.0,3,1.75,1.0,0.0,0.0,3,8,98033,47.699,-122.167,33
260000.0,3,3.0,2.0,0.0,0.0,3,8,98003,47.3532,-122.306,27
450000.0,3,2.75,1.0,0.0,0.0,3,9,98092,47.3076,-122.101,27
560000.0,4,2.5,2.0,0.0,0.0,3,9,98074,47.6273,-122.03399999999999,24
310000.0,5,3.0,1.0,0.0,0.0,3,7,98108,47.5539,-122.3,26
440000.0,3,2.5,2.0,0.0,0.0,3,9,98058,47.435,-122.10700000000001,18
458450.0,4,1.0,1.0,0.0,0.0,4,7,98008,47.6038,-122.12200000000001,57
200000.0,3,1.0,1.5,0.0,0.0,2,7,98118,47.5209,-122.28,97
430000.0,3,2.25,2.0,0.0,0.0,4,7,98034,47.7292,-122.212,27
360000.0,3,1.0,1.0,0.0,0.0,4,7,98034,47.7267,-122.226,49
311000.0,4,2.5,1.0,0.0,0.0,3,7,98168,47.4759,-122.29899999999999,53
615000.0,3,3.25,3.0,0.0,0.0,3,8,98103,47.6516,-122.337,11
575000.0,3,1.75,2.0,0.0,0.0,3,8,98027,47.535,-122.056,35
430000.0,3,1.75,1.0,0.0,0.0,4,6,98126,47.567,-122.38,97
400000.0,3,1.5,1.0,0.0,0.0,4,7,98007,47.6084,-122.13600000000001,52
340000.0,3,1.75,1.0,0.0,0.0,3,7,98146,47.5092,-122.36200000000001,57
351000.0,1,0.75,1.0,0.0,0.0,3,6,98125,47.7127,-122.296,91
440000.0,4,2.5,2.0,0.0,0.0,3,8,98059,47.4881,-122.14299999999999,12
298000.0,4,2.5,2.0,0.0,0.0,3,8,98092,47.3293,-122.205,16
300000.0,4,1.75,1.0,0.0,0.0,3,8,98133,47.773999999999994,-122.348,51
310000.0,3,2.25,2.0,0.0,0.0,3,7,98108,47.5432,-122.29299999999999,13
500000.0,4,2.5,2.0,0.0,0.0,4,9,98011,47.7703,-122.193,21
399900.0,3,1.0,1.5,0.0,0.0,3,7,98117,47.6761,-122.384,88
343000.0,3,2.5,2.0,0.0,0.0,3,8,98106,47.5357,-122.365,10
415000.0,2,2.25,2.0,0.0,0.0,3,8,98052,47.6861,-122.103,4
410000.0,3,2.5,2.0,0.0,0.0,3,8,98019,47.7383,-121.955,17
320000.0,2,1.0,1.0,0.0,0.0,3,7,98125,47.7205,-122.323,54
253000.0,2,1.0,1.0,0.0,0.0,4,7,98031,47.3958,-122.189,34
630000.0,3,2.5,2.0,0.0,0.0,3,9,98053,47.6304,-121.988,22
216000.0,2,1.0,1.0,0.0,0.0,4,7,98055,47.4514,-122.18700000000001,62
540000.0,3,2.5,1.0,0.0,0.0,3,8,98052,47.717,-122.101,32
212000.0,3,1.5,1.5,0.0,0.0,4,5,98022,47.2057,-122.00299999999999,84
300000.0,3,2.75,1.0,0.0,2.0,3,8,98155,47.7379,-122.289,37
969950.0,3,2.5,3.0,0.0,0.0,3,10,98117,47.6798,-122.385,0
715000.0,3,1.0,1.0,0.0,0.0,3,6,98122,47.6038,-122.303,58
305000.0,3,1.0,1.0,0.0,0.0,3,7,98055,47.4905,-122.206,90
458000.0,3,4.0,2.0,0.0,0.0,3,9,98105,47.67100000000001,-122.26899999999999,8
275000.0,3,1.75,1.0,0.0,0.0,3,6,98146,47.4845,-122.335,73
550000.0,3,2.75,2.0,0.0,3.0,3,8,98198,47.3459,-122.32600000000001,84
742000.0,3,3.25,3.0,0.0,0.0,3,9,98122,47.6177,-122.30799999999999,3
700000.0,3,1.0,2.0,0.0,0.0,5,8,98103,47.6575,-122.346,106
640000.0,4,3.0,1.0,0.0,0.0,5,8,98108,47.5589,-122.295,59
352000.0,3,0.75,1.0,0.0,0.0,3,7,98133,47.7298,-122.34200000000001,68
301500.0,3,1.0,1.0,0.0,0.0,3,7,98056,47.534,-122.17299999999999,46
630000.0,4,2.5,1.0,0.0,0.0,4,8,98033,47.6926,-122.186,35
340000.0,3,2.5,2.0,0.0,0.0,3,7,98030,47.3817,-122.206,16
477500.0,4,1.75,1.0,0.0,0.0,3,7,98125,47.731,-122.301,62
285000.0,3,2.5,1.0,0.0,0.0,3,7,98146,47.4964,-122.353,17
255000.0,3,2.75,1.0,0.0,0.0,4,7,98001,47.3144,-122.27799999999999,56
315000.0,3,2.5,2.0,0.0,0.0,3,8,98001,47.3397,-122.266,21
830000.0,6,3.0,1.0,0.0,0.0,3,6,98033,47.6716,-122.199,36
539950.0,3,2.25,3.0,0.0,0.0,3,8,98103,47.7006,-122.339,1
980000.0,3,2.25,2.0,0.0,0.0,3,8,98105,47.6615,-122.27600000000001,73
735000.0,4,2.5,2.0,0.0,0.0,3,9,98074,47.6252,-122.029,24
536000.0,5,2.25,1.0,0.0,1.0,3,8,98177,47.7772,-122.387,50
575000.0,3,2.0,1.5,0.0,0.0,3,7,98107,47.6733,-122.389,70
500000.0,2,1.0,1.0,0.0,0.0,3,6,98117,47.6917,-122.38,90
285500.0,4,1.75,1.0,0.0,0.0,4,8,98023,47.3109,-122.37700000000001,47
498000.0,4,2.75,1.0,0.0,0.0,4,7,98034,47.7222,-122.16799999999999,41
412000.0,2,1.0,1.0,0.0,0.0,4,7,98103,47.6967,-122.354,75
607000.0,4,2.5,1.0,0.0,0.0,4,8,98052,47.6733,-122.145,40
199000.0,3,1.0,1.0,0.0,0.0,3,6,98022,47.2151,-121.993,23
492500.0,4,2.75,1.0,0.0,0.0,3,7,98034,47.7302,-122.215,36
585000.0,4,2.5,2.0,0.0,0.0,3,8,98034,47.7134,-122.23700000000001,13
326995.0,3,2.5,2.0,0.0,0.0,3,7,98038,47.3848,-122.03299999999999,14
372500.0,4,2.25,1.0,0.0,0.0,4,8,98058,47.4544,-122.14299999999999,46
528000.0,2,0.75,1.0,1.0,4.0,4,6,98070,47.403999999999996,-122.447,77
400000.0,3,1.5,1.0,0.0,0.0,3,7,98092,47.3028,-122.102,39
344000.0,4,2.5,2.0,0.0,0.0,5,7,98022,47.1951,-122.01,21
409950.0,4,3.0,2.0,0.0,0.0,3,8,98038,47.3558,-122.01299999999999,11
625000.0,3,2.0,1.0,0.0,2.0,3,8,98199,47.6375,-122.391,64
304950.0,3,1.75,1.0,0.0,0.0,3,7,98045,47.4487,-121.773,28
381500.0,2,2.0,1.0,0.0,0.0,3,9,98092,47.312,-122.115,29
215000.0,3,1.75,1.0,0.0,0.0,4,7,98168,47.4787,-122.275,68
345000.0,5,1.75,2.0,0.0,2.0,4,7,98178,47.4961,-122.235,90
363000.0,3,0.75,2.0,0.0,0.0,4,7,98001,47.2871,-122.287,54
240000.0,3,1.0,1.5,0.0,0.0,4,7,98001,47.3556,-122.294,102
548050.0,2,2.0,1.0,0.0,0.0,3,8,98053,47.7054,-122.01100000000001,10
314000.0,2,1.0,1.0,0.0,0.0,3,6,98126,47.5352,-122.37100000000001,73
800000.0,4,2.5,2.0,0.0,0.0,3,11,98077,47.7123,-122.073,24
400000.0,5,1.75,2.0,0.0,0.0,3,7,98108,47.528,-122.32,109
247000.0,1,1.0,1.0,0.0,0.0,3,4,98055,47.4868,-122.199,77
540000.0,2,1.75,1.0,0.0,0.0,4,7,98105,47.6689,-122.314,109
410000.0,4,2.5,2.0,0.0,0.0,3,8,98045,47.5015,-121.772,19
525000.0,3,1.75,1.0,0.0,0.0,3,8,98074,47.6475,-122.064,33
820000.0,4,2.5,2.0,0.0,0.0,4,8,98119,47.6472,-122.367,86
244000.0,2,1.0,1.0,0.0,0.0,4,7,98148,47.4358,-122.336,59
275000.0,1,1.0,1.0,0.0,0.0,3,5,98106,47.5533,-122.363,84
577000.0,2,1.75,1.0,0.0,0.0,3,7,98199,47.6551,-122.39399999999999,68
446950.0,5,2.5,1.0,0.0,0.0,4,7,98034,47.7316,-122.221,37
457000.0,3,2.5,2.0,0.0,2.0,3,8,98065,47.5331,-121.855,10
320000.0,4,1.5,1.5,0.0,0.0,4,7,98198,47.361999999999995,-122.316,89
210000.0,3,1.5,1.0,0.0,0.0,4,7,98042,47.3675,-122.147,45
220000.0,4,2.5,1.0,0.0,0.0,3,8,98030,47.3815,-122.169,36
589000.0,3,2.0,1.0,0.0,0.0,4,7,98116,47.5737,-122.40899999999999,89
435000.0,4,2.0,1.0,0.0,0.0,3,7,98144,47.5929,-122.303,110
375000.0,3,1.0,1.0,0.0,0.0,3,7,98028,47.7635,-122.262,61
545000.0,2,1.75,1.0,0.0,0.0,3,8,98053,47.713,-122.03299999999999,9
970000.0,3,2.25,2.0,0.0,0.0,3,10,98115,47.6846,-122.28399999999999,31
705000.0,2,1.75,1.0,0.0,0.0,5,8,98199,47.6398,-122.40299999999999,68
915557.0,5,3.25,2.0,0.0,0.0,4,9,98006,47.5599,-122.10799999999999,31
259000.0,4,1.5,1.5,0.0,0.0,3,7,98168,47.4911,-122.322,55
427000.0,3,1.75,1.0,0.0,0.0,4,7,98034,47.7246,-122.17299999999999,45
390000.0,2,1.0,1.0,0.0,0.0,3,6,98144,47.5943,-122.302,103
363000.0,3,2.5,2.0,0.0,0.0,3,8,98042,47.3895,-122.154,20
612000.0,4,2.5,1.5,0.0,3.0,4,7,98107,47.6727,-122.361,86
380000.0,4,1.75,1.0,0.0,0.0,4,8,98177,47.7769,-122.376,49
230000.0,4,3.0,1.0,0.0,0.0,3,7,98002,47.2885,-122.21799999999999,17
580000.0,3,1.75,1.5,0.0,0.0,4,8,98117,47.6867,-122.37,84
770000.0,3,1.0,2.0,0.0,2.0,3,8,98109,47.6334,-122.35600000000001,96
207200.0,4,2.0,1.0,0.0,0.0,3,6,98022,47.1946,-122.0,23
525000.0,3,2.0,1.0,0.0,0.0,3,7,98074,47.6319,-122.035,30
925000.0,3,2.5,1.0,0.0,0.0,3,7,98103,47.6857,-122.334,54
883000.0,4,2.25,2.0,0.0,0.0,5,8,98115,47.6727,-122.316,104
455000.0,4,2.5,2.0,0.0,0.0,3,7,98072,47.7633,-122.149,12
343500.0,3,2.5,2.0,0.0,0.0,3,7,98058,47.4391,-122.117,10
244000.0,2,1.0,1.0,0.0,0.0,5,6,98155,47.755,-122.316,64
397000.0,3,1.75,1.0,0.0,0.0,5,7,98034,47.7351,-122.189,47
180500.0,2,1.0,1.0,0.0,0.0,3,6,98198,47.3817,-122.314,39
310000.0,3,2.75,1.0,0.0,0.0,4,7,98155,47.7539,-122.30799999999999,89
315000.0,4,2.5,2.0,0.0,0.0,3,7,98042,47.3992,-122.164,10
718000.0,3,1.0,1.0,0.0,0.0,5,7,98105,47.6647,-122.277,62
279950.0,3,1.75,1.0,0.0,0.0,4,7,98002,47.3217,-122.205,37
689000.0,3,2.5,1.0,0.0,3.0,4,8,98125,47.7293,-122.28299999999999,74
828000.0,4,2.5,2.0,0.0,0.0,3,10,98074,47.6084,-122.01100000000001,16
150000.0,2,1.0,1.0,0.0,0.0,3,6,98146,47.4839,-122.34,72
505400.0,3,1.75,1.0,0.0,0.0,4,7,98105,47.6694,-122.3,89
